  Mid_Edge_x   Mid_Edge_y   Num u      Num_u - Exact_u    Num v      Num_v - Exact_v
      1.0255       0.5673       0.3308      -0.0004      -0.1281      -0.0001
      1.0000       0.6563       0.3421      -0.0002      -0.1694      -0.0002
      1.0258       0.6295       0.3476      -0.0004      -0.1537      -0.0001
      1.0000       0.7188       0.3507      -0.0002      -0.1973      -0.0002
      1.0264       0.6916       0.3590      -0.0004      -0.1802      -0.0000
      1.0000       0.7813       0.3539      -0.0001      -0.2256      -0.0002
      1.0271       0.7534       0.3651      -0.0004      -0.2072      -0.0000
      1.0000       0.8438       0.3515      -0.0001      -0.2539      -0.0002
      1.0280       0.8152       0.3656      -0.0004      -0.2343       0.0000
      1.0000       0.9063       0.3436      -0.0001      -0.2819      -0.0002
      1.0290       0.8769       0.3606      -0.0003      -0.2611       0.0000
      1.0000       0.9688       0.3304      -0.0001      -0.3090      -0.0002
      1.0301       0.9385       0.3501      -0.0003      -0.2871       0.0001
      1.0000       1.0313       0.3120      -0.0001      -0.3348      -0.0002
      1.0313       1.0000       0.3344      -0.0003      -0.3120       0.0001
      1.0000       1.0938       0.2888      -0.0001      -0.3590      -0.0002
      1.0324       1.0615       0.3135      -0.0003      -0.3355       0.0001
      1.0000       1.1563       0.2610      -0.0001      -0.3811      -0.0002
      1.0335       1.1231       0.2877      -0.0003      -0.3572       0.0001
      1.0000       1.2188       0.2291      -0.0001      -0.4008      -0.0002
      1.0345       1.1848       0.2575      -0.0002      -0.3768       0.0001
      1.0000       1.2813       0.1937      -0.0001      -0.4178      -0.0002
      1.0354       1.2466       0.2232      -0.0002      -0.3941       0.0001
      1.0000       1.3438       0.1552      -0.0001      -0.4319      -0.0002
      1.0361       1.3084       0.1853      -0.0002      -0.4088       0.0002
      1.0000       1.4063       0.1143      -0.0001      -0.4427      -0.0003
      1.0367       1.3705       0.1443      -0.0002      -0.4207       0.0002
      1.0000       1.4688       0.0716      -0.0001      -0.4502      -0.0003
      1.0370       1.4327       0.1009      -0.0001      -0.4295       0.0002
      1.0000       1.5313       0.0278      -0.0002      -0.4542      -0.0003
      1.0371       1.4951       0.0558      -0.0001      -0.4353       0.0002
      1.0000       1.5938      -0.0164      -0.0002      -0.4547      -0.0002
      1.0370       1.5577       0.0096      -0.0001      -0.4378       0.0002
      1.0000       1.6563      -0.0604      -0.0002      -0.4516      -0.0002
      1.0367       1.6205      -0.0368      -0.0001      -0.4369       0.0002
      1.0000       1.7188      -0.1034      -0.0002      -0.4450      -0.0002
      1.0361       1.6834      -0.0827      -0.0000      -0.4327       0.0002
      1.0000       1.7813      -0.1448      -0.0002      -0.4349      -0.0001
      1.0354       1.7466      -0.1274      -0.0000      -0.4252       0.0002
      1.0000       1.8438      -0.1840      -0.0002      -0.4217      -0.0001
      1.0345       1.8098      -0.1699       0.0000      -0.4144       0.0002
      1.0000       1.9063      -0.2203      -0.0002      -0.4054      -0.0000
      1.0335       1.8731      -0.2098       0.0000      -0.4005       0.0002
      1.0000       1.9688      -0.2531      -0.0001      -0.3864      -0.0000
      1.0324       1.9365      -0.2461       0.0000      -0.3837       0.0002
      1.0313       2.0000      -0.2785       0.0001      -0.3642       0.0002
      1.0614       0.0322       0.0249       0.0003      -0.0004      -0.0000
      1.0938       0.0000       0.0000       0.0000      -0.0000       0.0000
      1.0591       0.0966       0.0732       0.0002      -0.0040      -0.0001
      1.0904       0.0653       0.0511      -0.0001      -0.0018      -0.0000
      1.0570       0.1608       0.1200       0.0001      -0.0111      -0.0001
      1.0871       0.1305       0.1009      -0.0003      -0.0070      -0.0001
      1.0551       0.2249       0.1645      -0.0000      -0.0215      -0.0001
      1.0841       0.1955       0.1486      -0.0003      -0.0157      -0.0001
      1.0535       0.2888       0.2061      -0.0001      -0.0350      -0.0002
      1.0815       0.2602       0.1933      -0.0004      -0.0276      -0.0001
      1.0522       0.3523       0.2442      -0.0001      -0.0514      -0.0002
      1.0793       0.3245       0.2345      -0.0004      -0.0424      -0.0001
      1.0514       0.4155       0.2781      -0.0002      -0.0704      -0.0002
      1.0777       0.3883       0.2715      -0.0005      -0.0599      -0.0001
      1.0509       0.4784       0.3076      -0.0002      -0.0916      -0.0002
      1.0767       0.4517       0.3039      -0.0005      -0.0796      -0.0001
      1.0509       0.5409       0.3323      -0.0002      -0.1145      -0.0002
      1.0764       0.5144       0.3315      -0.0005      -0.1012      -0.0001
      1.0514       0.6030       0.3518      -0.0002      -0.1388      -0.0002
      1.0767       0.5767       0.3538      -0.0005      -0.1242      -0.0001
      1.0522       0.6648       0.3661      -0.0002      -0.1640      -0.0002
      1.0777       0.6383       0.3709      -0.0004      -0.1481      -0.0001
      1.0535       0.7263       0.3749      -0.0002      -0.1897      -0.0002
      1.0793       0.6995       0.3825      -0.0004      -0.1725      -0.0000
      1.0551       0.7874       0.3783      -0.0001      -0.2155      -0.0001
      1.0815       0.7602       0.3887      -0.0004      -0.1970      -0.0000
      1.0570       0.8483       0.3761      -0.0001      -0.2410      -0.0001
      1.0841       0.8205       0.3893      -0.0004      -0.2212       0.0000
      1.0591       0.9091       0.3685      -0.0001      -0.2659      -0.0001
      1.0871       0.8805       0.3844      -0.0004      -0.2447       0.0000
      1.0614       0.9697       0.3554      -0.0001      -0.2897      -0.0001
      1.0904       0.9403       0.3741      -0.0003      -0.2673       0.0001
      1.0636       1.0303       0.3371      -0.0001      -0.3123      -0.0001
      1.0938       1.0000       0.3585      -0.0003      -0.2887       0.0001
      1.0659       1.0909       0.3136      -0.0001      -0.3333      -0.0001
      1.0971       1.0597       0.3376      -0.0003      -0.3087       0.0001
      1.0680       1.1517       0.2854      -0.0000      -0.3525      -0.0001
      1.1004       1.1195       0.3116      -0.0003      -0.3270       0.0001
      1.0699       1.2126       0.2526      -0.0001      -0.3696      -0.0002
      1.1034       1.1795       0.2807      -0.0003      -0.3436       0.0002
      1.0715       1.2737       0.2156      -0.0001      -0.3845      -0.0002
      1.1060       1.2398       0.2454      -0.0002      -0.3582       0.0002
      1.0728       1.3352       0.1751      -0.0001      -0.3970      -0.0002
      1.1082       1.3005       0.2059      -0.0002      -0.3707       0.0002
      1.0736       1.3970       0.1315      -0.0001      -0.4068      -0.0002
      1.1098       1.3617       0.1627      -0.0002      -0.3810       0.0002
      1.0741       1.4591       0.0855      -0.0001      -0.4139      -0.0002
      1.1108       1.4233       0.1165      -0.0002      -0.3890       0.0002
      1.0741       1.5216       0.0378      -0.0002      -0.4181      -0.0002
      1.1111       1.4856       0.0680      -0.0001      -0.3945       0.0002
      1.0736       1.5845      -0.0107      -0.0002      -0.4193      -0.0002
      1.1108       1.5483       0.0179      -0.0001      -0.3974       0.0002
      1.0728       1.6477      -0.0593      -0.0002      -0.4173      -0.0002
      1.1098       1.6117      -0.0328      -0.0001      -0.3976       0.0002
      1.0715       1.7112      -0.1070      -0.0002      -0.4123      -0.0001
      1.1082       1.6755      -0.0833      -0.0001      -0.3948       0.0002
      1.0699       1.7751      -0.1530      -0.0002      -0.4040      -0.0001
      1.1060       1.7398      -0.1325      -0.0000      -0.3891       0.0002
      1.0680       1.8392      -0.1965      -0.0002      -0.3926      -0.0001
      1.1034       1.8045      -0.1795      -0.0000      -0.3805       0.0002
      1.0659       1.9034      -0.2366      -0.0002      -0.3783      -0.0000
      1.1004       1.8695      -0.2234       0.0000      -0.3688       0.0002
      1.0636       1.9678      -0.2726      -0.0001      -0.3611      -0.0000
      1.0971       1.9347      -0.2634       0.0000      -0.3543       0.0002
      1.0938       2.0000      -0.2986       0.0001      -0.3370       0.0002
      1.1228       0.0331       0.0272       0.0004      -0.0004       0.0000
      1.1563       0.0000       0.0000       0.0000      -0.0000       0.0000
      1.1184       0.0993       0.0800       0.0002      -0.0039      -0.0000
      1.1508       0.0671       0.0556      -0.0002      -0.0017      -0.0000
      1.1142       0.1652       0.1308       0.0001      -0.0108      -0.0001
      1.1455       0.1340       0.1096      -0.0003      -0.0068      -0.0001
      1.1105       0.2308       0.1787      -0.0000      -0.0209      -0.0001
      1.1406       0.2005       0.1609      -0.0004      -0.0151      -0.0001
      1.1073       0.2960       0.2231      -0.0001      -0.0342      -0.0001
      1.1363       0.2666       0.2087      -0.0004      -0.0266      -0.0001
      1.1048       0.3605       0.2633      -0.0002      -0.0501      -0.0002
      1.1328       0.3320       0.2523      -0.0005      -0.0409      -0.0001
      1.1031       0.4245       0.2988      -0.0002      -0.0684      -0.0002
      1.1302       0.3967       0.2911      -0.0005      -0.0577      -0.0001
      1.1023       0.4877       0.3293      -0.0002      -0.0886      -0.0002
      1.1286       0.4605       0.3247      -0.0005      -0.0765      -0.0001
      1.1023       0.5502       0.3546      -0.0002      -0.1103      -0.0002
      1.1281       0.5235       0.3530      -0.0005      -0.0968      -0.0001
      1.1031       0.6120       0.3745      -0.0002      -0.1330      -0.0002
      1.1286       0.5855       0.3758      -0.0005      -0.1182      -0.0001
      1.1048       0.6730       0.3889      -0.0002      -0.1561      -0.0002
      1.1302       0.6467       0.3930      -0.0004      -0.1401      -0.0000
      1.1073       0.7335       0.3978      -0.0002      -0.1794      -0.0001
      1.1328       0.7070       0.4046      -0.0004      -0.1621      -0.0000
      1.1105       0.7933       0.4011      -0.0001      -0.2023      -0.0001
      1.1363       0.7666       0.4107      -0.0004      -0.1837       0.0000
      1.1142       0.8527       0.3991      -0.0001      -0.2245      -0.0001
      1.1406       0.8255       0.4113      -0.0004      -0.2047       0.0000
      1.1184       0.9118       0.3915      -0.0001      -0.2459      -0.0001
      1.1455       0.8840       0.4065      -0.0004      -0.2247       0.0001
      1.1228       0.9706       0.3785      -0.0001      -0.2660      -0.0001
      1.1508       0.9421       0.3962      -0.0004      -0.2435       0.0001
      1.1272       1.0294       0.3602      -0.0001      -0.2848      -0.0001
      1.1563       1.0000       0.3806      -0.0003      -0.2609       0.0001
      1.1316       1.0882       0.3367      -0.0000      -0.3021      -0.0001
      1.1617       1.0579       0.3596      -0.0003      -0.2769       0.0001
      1.1358       1.1473       0.3081      -0.0000      -0.3177      -0.0001
      1.1670       1.1160       0.3334      -0.0003      -0.2914       0.0002
      1.1395       1.2067       0.2746      -0.0001      -0.3317      -0.0001
      1.1719       1.1745       0.3021      -0.0003      -0.3044       0.0002
      1.1427       1.2665       0.2365      -0.0001      -0.3439      -0.0001
      1.1762       1.2334       0.2659      -0.0003      -0.3158       0.0002
      1.1452       1.3270       0.1943      -0.0001      -0.3542      -0.0001
      1.1797       1.2930       0.2252      -0.0002      -0.3257       0.0002
      1.1469       1.3880       0.1484      -0.0001      -0.3626      -0.0001
      1.1823       1.3533       0.1802      -0.0002      -0.3341       0.0002
      1.1477       1.4498       0.0995      -0.0001      -0.3690      -0.0001
      1.1839       1.4145       0.1317      -0.0002      -0.3408       0.0002
      1.1477       1.5123       0.0484      -0.0002      -0.3732      -0.0001
      1.1844       1.4765       0.0802      -0.0002      -0.3457       0.0002
      1.1469       1.5755      -0.0041      -0.0002      -0.3750      -0.0001
      1.1839       1.5395       0.0267      -0.0001      -0.3489       0.0002
      1.1452       1.6395      -0.0570      -0.0002      -0.3744      -0.0001
